timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-03 15:04:13.281,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:13.384,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:13.484,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:13.584,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:13.684,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:13.785,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:13.885,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:13.985,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:14.083,0x101,2,AA,55,,,,,,
2025-12-03 15:04:14.184,0x200,4,47,84,CE,0C,,,,
2025-12-03 15:04:14.283,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:14.386,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:14.486,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:14.586,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:14.686,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:14.787,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:14.887,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:14.987,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:15.085,0x101,2,AA,55,,,,,,
2025-12-03 15:04:15.186,0x200,4,48,6C,D2,0C,,,,
2025-12-03 15:04:15.285,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:15.388,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:15.488,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:15.588,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:15.688,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:15.789,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:15.889,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:15.989,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:16.087,0x101,2,AA,55,,,,,,
2025-12-03 15:04:16.188,0x200,4,49,54,D6,0C,,,,
2025-12-03 15:04:16.287,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:16.390,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:16.490,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:16.590,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:16.690,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:16.790,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:16.891,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:16.991,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:17.089,0x101,2,AA,55,,,,,,
2025-12-03 15:04:17.190,0x200,4,4A,3C,DA,0C,,,,
2025-12-03 15:04:17.289,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:17.392,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:17.492,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:17.592,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:17.692,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:17.792,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:17.892,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:17.993,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:18.091,0x101,2,AA,55,,,,,,
2025-12-03 15:04:18.192,0x200,4,4B,24,DE,0C,,,,
2025-12-03 15:04:18.291,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:18.394,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:18.493,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:18.594,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:18.694,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:18.794,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:18.895,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:18.995,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:19.093,0x101,2,AA,55,,,,,,
2025-12-03 15:04:19.194,0x200,4,4C,0C,E2,0C,,,,
2025-12-03 15:04:19.293,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:19.397,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:19.496,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:19.596,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:19.696,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:19.797,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:19.897,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:19.997,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:20.096,0x101,2,AA,55,,,,,,
2025-12-03 15:04:20.196,0x200,4,4D,F4,E5,0C,,,,
2025-12-03 15:04:20.295,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:20.398,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:20.498,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:20.598,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:20.698,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:20.798,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:20.899,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:20.999,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:21.097,0x101,2,AA,55,,,,,,
2025-12-03 15:04:21.198,0x200,4,4E,DC,E9,0C,,,,
2025-12-03 15:04:21.297,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:21.400,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:21.500,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:21.600,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:21.700,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:21.801,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:21.901,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:22.001,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:22.099,0x101,2,AA,55,,,,,,
2025-12-03 15:04:22.200,0x200,4,4F,C4,ED,0C,,,,
2025-12-03 15:04:22.300,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:22.403,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:22.502,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:22.602,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:22.702,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:22.803,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:22.903,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:23.003,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:23.101,0x101,2,AA,55,,,,,,
2025-12-03 15:04:23.202,0x200,4,50,AC,F1,0C,,,,
2025-12-03 15:04:23.302,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:23.404,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:23.504,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:23.604,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:23.705,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:23.805,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:23.905,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:24.005,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:24.103,0x101,2,AA,55,,,,,,
2025-12-03 15:04:24.205,0x200,4,51,94,F5,0C,,,,
2025-12-03 15:04:24.304,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:24.407,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:24.506,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:24.607,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:24.707,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:24.807,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:24.907,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:25.008,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:25.106,0x101,2,AA,55,,,,,,
2025-12-03 15:04:25.207,0x200,4,52,7C,F9,0C,,,,
2025-12-03 15:04:25.306,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:25.409,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:25.509,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:25.609,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:25.709,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:25.809,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:25.909,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:26.009,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:26.108,0x101,2,AA,55,,,,,,
2025-12-03 15:04:26.208,0x200,4,53,64,FD,0C,,,,
2025-12-03 15:04:26.308,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:26.411,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:26.510,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:26.610,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:26.711,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:26.811,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:26.911,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:27.011,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:27.109,0x101,2,AA,55,,,,,,
2025-12-03 15:04:27.210,0x200,4,54,4C,01,0D,,,,
2025-12-03 15:04:27.309,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:27.412,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:27.512,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:27.612,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:27.713,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:27.813,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:27.913,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:28.013,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:28.111,0x101,2,AA,55,,,,,,
2025-12-03 15:04:28.212,0x200,4,55,34,05,0D,,,,
2025-12-03 15:04:28.312,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:28.415,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:28.514,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:28.615,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:28.715,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:28.815,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:28.915,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:29.015,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:29.114,0x101,2,AA,55,,,,,,
2025-12-03 15:04:29.215,0x200,4,56,1C,09,0D,,,,
2025-12-03 15:04:29.314,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:29.417,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:29.517,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:29.617,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:29.717,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:29.818,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:29.917,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:30.017,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:30.116,0x101,2,AA,55,,,,,,
2025-12-03 15:04:30.217,0x200,4,57,04,0D,0D,,,,
2025-12-03 15:04:30.316,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:30.419,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:30.519,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:30.619,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:30.719,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:30.820,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:30.920,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:31.020,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:31.118,0x101,2,AA,55,,,,,,
2025-12-03 15:04:31.219,0x200,4,58,EC,10,0D,,,,
2025-12-03 15:04:31.318,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:31.422,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:31.521,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:31.621,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:31.721,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:31.821,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:31.921,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:32.022,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:32.120,0x101,2,AA,55,,,,,,
2025-12-03 15:04:32.221,0x200,4,59,D4,14,0D,,,,
2025-12-03 15:04:32.320,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:32.424,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:32.523,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:32.623,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:32.723,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:32.823,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:32.924,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:33.024,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:33.122,0x101,2,AA,55,,,,,,
2025-12-03 15:04:33.223,0x200,4,5A,BC,18,0D,,,,
2025-12-03 15:04:33.322,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:33.425,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:33.525,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:33.625,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:33.726,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:33.826,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:33.926,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:34.027,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:34.125,0x101,2,AA,55,,,,,,
2025-12-03 15:04:34.226,0x200,4,5B,A4,1C,0D,,,,
2025-12-03 15:04:34.325,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:34.428,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:34.528,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:34.628,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:34.728,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:34.828,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:34.928,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:35.029,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:35.127,0x101,2,AA,55,,,,,,
2025-12-03 15:04:35.228,0x200,4,5C,8C,20,0D,,,,
2025-12-03 15:04:35.327,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:35.430,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:35.530,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:35.629,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:35.730,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:35.830,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:35.930,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:36.030,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:36.129,0x101,2,AA,55,,,,,,
2025-12-03 15:04:36.230,0x200,4,5D,74,24,0D,,,,
2025-12-03 15:04:36.329,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:36.432,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:36.532,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:36.632,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:36.732,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:36.832,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:36.932,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:37.032,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:37.131,0x101,2,AA,55,,,,,,
2025-12-03 15:04:37.232,0x200,4,5E,5C,28,0D,,,,
2025-12-03 15:04:37.331,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:37.434,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:37.533,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:37.634,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:37.734,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:37.834,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:37.934,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:38.035,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:38.133,0x101,2,AA,55,,,,,,
2025-12-03 15:04:38.233,0x200,4,5F,44,2C,0D,,,,
2025-12-03 15:04:38.333,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:38.436,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:38.535,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:38.636,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:38.736,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:38.836,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:38.936,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:39.036,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:39.134,0x101,2,AA,55,,,,,,
2025-12-03 15:04:39.235,0x200,4,60,2C,30,0D,,,,
2025-12-03 15:04:39.335,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:39.438,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:39.537,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:39.638,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:39.738,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:39.838,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:39.938,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:40.038,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:40.136,0x101,2,AA,55,,,,,,
2025-12-03 15:04:40.237,0x200,4,61,14,34,0D,,,,
2025-12-03 15:04:40.337,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:40.440,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:40.539,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:40.640,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:40.740,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:40.840,0x7B4,8,03,22,F4,10,00,00,00,00
2025-12-03 15:04:40.940,0x7B4,8,05,62,F4,10,00,32,00,00
2025-12-03 15:04:41.041,0x100,8,11,12,13,14,15,16,17,18
2025-12-03 15:04:41.139,0x101,2,AA,55,,,,,,
2025-12-03 15:04:41.240,0x200,4,62,FC,37,0D,,,,
2025-12-03 15:04:41.339,0x7FF,1,7F,,,,,,,
2025-12-03 15:04:41.442,0x9ABCDE01,8,DE,AD,BE,EF,01,02,03,04
2025-12-03 15:04:41.541,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-03 15:04:41.642,0x7E0,8,02,01,0C,00,00,00,00,00
2025-12-03 15:04:41.742,0x7E8,8,04,41,0C,1A,F8,00,00,00
2025-12-03 15:04:41.842,0x7B4,8,03,22,F4,10,00,00,00,00
